filename,width,height,class,xmin,ymin,xmax,ymax
0002083,800.0,600.0,36,162.0,266.0,182.0,306.0
0002083,800.0,600.0,36,121.0,253.0,141.0,290.0
0002083,800.0,600.0,36,451.0,150.0,488.0,176.0
0002083,800.0,600.0,36,464.0,16.0,503.0,45.0
0002083,800.0,600.0,6,538.0,0.0,580.0,48.0
0002083,800.0,600.0,36,287.0,130.0,305.0,149.0
0002084,800.0,600.0,7,190.0,433.0,225.0,477.0
0002084,800.0,600.0,14,383.0,558.0,400.0,567.0
0002084,800.0,600.0,14,92.0,403.0,108.0,419.0
0002084,800.0,600.0,14,244.0,54.0,262.0,70.0
0002085,800.0,600.0,36,326.0,251.0,346.0,275.0
0002088,800.0,600.0,7,250.0,29.0,281.0,71.0
0002088,800.0,600.0,6,323.0,234.0,384.0,295.0
0002088,800.0,600.0,8,227.0,388.0,256.0,420.0
0002089,800.0,600.0,7,225.0,16.0,250.0,46.0
0002089,800.0,600.0,25,259.0,87.0,321.0,128.0
0002090,800.0,600.0,8,337.0,21.0,374.0,54.0
0002090,800.0,600.0,8,202.0,124.0,255.0,158.0
0002091,800.0,600.0,36,35.0,278.0,65.0,291.0
0002091,800.0,600.0,36,183.0,384.0,200.0,390.0
0002091,800.0,600.0,36,319.0,455.0,341.0,492.0
0002091,800.0,600.0,36,334.0,429.0,355.0,462.0
0002091,800.0,600.0,36,588.0,477.0,599.0,511.0
0002091,800.0,600.0,36,643.0,476.0,676.0,494.0
0002091,800.0,600.0,36,534.0,409.0,556.0,444.0
0002091,800.0,600.0,36,554.0,430.0,585.0,453.0
0002091,800.0,600.0,36,510.0,380.0,551.0,402.0
0002091,800.0,600.0,36,578.0,363.0,600.0,398.0
0002091,800.0,600.0,36,513.0,346.0,559.0,363.0
0002091,800.0,600.0,36,516.0,330.0,552.0,348.0
0002091,800.0,600.0,34,606.0,296.0,657.0,404.0
0002091,800.0,600.0,36,605.0,263.0,625.0,299.0
0002091,800.0,600.0,32,467.0,211.0,515.0,265.0
0002091,800.0,600.0,32,411.0,206.0,446.0,266.0
0002091,800.0,600.0,36,572.0,192.0,590.0,227.0
0002091,800.0,600.0,36,641.0,117.0,664.0,146.0
0002091,800.0,600.0,32,722.0,228.0,750.0,274.0
0002092,800.0,600.0,7,143.0,358.0,178.0,407.0
0002093,800.0,600.0,14,236.0,585.0,253.0,600.0
0002094,800.0,600.0,36,283.0,69.0,319.0,85.0
0002094,800.0,600.0,36,311.0,78.0,344.0,93.0
0002094,800.0,600.0,36,383.0,74.0,413.0,99.0
0002094,800.0,600.0,36,366.0,221.0,398.0,249.0
0002094,800.0,600.0,15,27.0,228.0,72.0,260.0
0002097,800.0,600.0,36,368.0,284.0,390.0,317.0
0002101,800.0,600.0,7,237.0,54.0,276.0,89.0
0002101,800.0,600.0,16,130.0,258.0,172.0,301.0
0002101,800.0,600.0,14,171.0,429.0,183.0,446.0
0002104,800.0,600.0,15,213.0,327.0,265.0,381.0
0002106,800.0,600.0,6,365.0,563.0,430.0,600.0
0002109,800.0,600.0,13,293.0,5.0,350.0,60.0
0002109,800.0,600.0,6,192.0,111.0,228.0,159.0
0002109,800.0,600.0,8,82.0,169.0,119.0,200.0
0002109,800.0,600.0,24,179.0,199.0,228.0,235.0
0002109,800.0,600.0,16,320.0,298.0,357.0,342.0
0002109,800.0,600.0,24,193.0,377.0,246.0,425.0
0002109,800.0,600.0,5,553.0,511.0,597.0,558.0
0002109,800.0,600.0,5,626.0,104.0,668.0,164.0
0002109,800.0,600.0,8,651.0,244.0,677.0,273.0
0002109,800.0,600.0,36,666.0,353.0,707.0,370.0
0002112,800.0,600.0,8,278.0,68.0,305.0,100.0
0002112,800.0,600.0,7,182.0,101.0,226.0,126.0
0002112,800.0,600.0,36,339.0,58.0,374.0,76.0
0002112,800.0,600.0,36,345.0,86.0,373.0,113.0
0002112,800.0,600.0,36,360.0,106.0,398.0,125.0
0002112,800.0,600.0,36,200.0,250.0,233.0,268.0
0002112,800.0,600.0,36,337.0,265.0,363.0,296.0
0002112,800.0,600.0,36,196.0,316.0,221.0,349.0
0002112,800.0,600.0,36,184.0,343.0,213.0,366.0
0002112,800.0,600.0,36,230.0,376.0,246.0,411.0
0002112,800.0,600.0,6,196.0,359.0,232.0,402.0
0002112,800.0,600.0,13,116.0,279.0,173.0,344.0
0002112,800.0,600.0,13,54.0,177.0,105.0,229.0
0002112,800.0,600.0,5,171.0,447.0,223.0,500.0
0002112,800.0,600.0,32,239.0,551.0,278.0,598.0
0002112,800.0,600.0,32,500.0,508.0,555.0,539.0
0002112,800.0,600.0,32,611.0,328.0,639.0,378.0
0002112,800.0,600.0,36,482.0,259.0,505.0,297.0
0002112,800.0,600.0,32,565.0,101.0,622.0,137.0
0002112,800.0,600.0,8,649.0,121.0,664.0,147.0
0002112,800.0,600.0,36,390.0,1.0,413.0,33.0
0002112,800.0,600.0,36,679.0,192.0,701.0,224.0
0002112,800.0,600.0,32,673.0,54.0,717.0,91.0
0002112,800.0,600.0,36,201.0,9.0,225.0,25.0
0002112,800.0,600.0,8,230.0,34.0,260.0,62.0
0002112,800.0,600.0,36,216.0,86.0,246.0,102.0
0002112,800.0,600.0,8,238.0,504.0,264.0,528.0
0002112,800.0,600.0,8,267.0,490.0,296.0,514.0
0002113,800.0,600.0,8,197.0,4.0,223.0,34.0
0002113,800.0,600.0,6,301.0,46.0,338.0,96.0
0002113,800.0,600.0,8,164.0,124.0,194.0,152.0
0002113,800.0,600.0,8,91.0,150.0,122.0,181.0
0002113,800.0,600.0,16,149.0,250.0,192.0,313.0
0002113,800.0,600.0,16,350.0,304.0,397.0,354.0
0002113,800.0,600.0,16,237.0,331.0,270.0,378.0
0002113,800.0,600.0,8,148.0,388.0,174.0,422.0
0002113,800.0,600.0,8,268.0,462.0,292.0,494.0
0002113,800.0,600.0,8,337.0,538.0,373.0,568.0
0002113,800.0,600.0,8,603.0,346.0,638.0,382.0
0002113,800.0,600.0,8,572.0,537.0,604.0,561.0
0002113,800.0,600.0,8,109.0,265.0,135.0,308.0
0002113,800.0,600.0,14,121.0,399.0,135.0,408.0
0002116,800.0,600.0,5,129.0,152.0,179.0,205.0
0002116,800.0,600.0,8,164.0,147.0,193.0,168.0
0002116,800.0,600.0,7,269.0,297.0,301.0,342.0
0002116,800.0,600.0,13,196.0,440.0,253.0,499.0
0002116,800.0,600.0,8,350.0,530.0,382.0,556.0
0002116,800.0,600.0,36,390.0,31.0,409.0,66.0
0002116,800.0,600.0,36,708.0,357.0,729.0,388.0
0002116,800.0,600.0,8,538.0,518.0,566.0,545.0
0002119,800.0,600.0,14,555.0,225.0,570.0,239.0
0002125,800.0,600.0,16,154.0,183.0,193.0,209.0
0002125,800.0,600.0,7,81.0,334.0,116.0,362.0
0002125,800.0,600.0,8,237.0,336.0,265.0,367.0
0002125,800.0,600.0,5,239.0,480.0,311.0,528.0
0002125,800.0,600.0,24,325.0,407.0,388.0,463.0
0002125,800.0,600.0,36,389.0,293.0,409.0,329.0
0002125,800.0,600.0,36,346.0,107.0,379.0,134.0
0002125,800.0,600.0,32,578.0,93.0,613.0,146.0
0002125,800.0,600.0,8,667.0,328.0,696.0,361.0
0002125,800.0,600.0,13,727.0,176.0,788.0,231.0
0002125,800.0,600.0,8,323.0,484.0,347.0,519.0
0002125,800.0,600.0,36,428.0,403.0,445.0,418.0
0002127,800.0,600.0,36,596.0,172.0,633.0,193.0
0002127,800.0,600.0,36,433.0,238.0,450.0,244.0
0002129,800.0,600.0,6,195.0,114.0,246.0,151.0
0002129,800.0,600.0,6,173.0,165.0,216.0,212.0
0002129,800.0,600.0,24,155.0,242.0,211.0,300.0
0002129,800.0,600.0,14,71.0,392.0,100.0,406.0
0002130,800.0,600.0,13,199.0,208.0,268.0,278.0
0002130,800.0,600.0,7,261.0,501.0,287.0,532.0
0002130,800.0,600.0,7,156.0,356.0,192.0,393.0
0002130,800.0,600.0,7,136.0,284.0,173.0,321.0
0002136,800.0,600.0,8,125.0,241.0,159.0,275.0
0002136,800.0,600.0,14,107.0,275.0,121.0,287.0
0002136,800.0,600.0,8,141.0,296.0,171.0,325.0
0002136,800.0,600.0,6,175.0,407.0,253.0,444.0
0002136,800.0,600.0,6,239.0,357.0,302.0,405.0
0002136,800.0,600.0,36,297.0,501.0,329.0,528.0
0002136,800.0,600.0,5,301.0,433.0,354.0,488.0
0002136,800.0,600.0,16,405.0,373.0,458.0,423.0
0002136,800.0,600.0,8,146.0,227.0,170.0,250.0
0002136,800.0,600.0,8,214.0,246.0,245.0,279.0
0002138,800.0,600.0,6,241.0,61.0,288.0,113.0
0002138,800.0,600.0,6,137.0,140.0,183.0,192.0
0002142,800.0,600.0,25,287.0,52.0,346.0,115.0
0002148,800.0,600.0,16,129.0,415.0,164.0,453.0
0002148,800.0,600.0,5,157.0,392.0,198.0,447.0
0002148,800.0,600.0,32,579.0,212.0,613.0,266.0
0002152,800.0,600.0,36,256.0,193.0,296.0,210.0
0002152,800.0,600.0,36,298.0,208.0,331.0,232.0
0002152,800.0,600.0,36,404.0,52.0,438.0,84.0
0002152,800.0,600.0,36,365.0,5.0,404.0,25.0
0002152,800.0,600.0,36,586.0,108.0,625.0,130.0
0002152,800.0,600.0,32,627.0,57.0,665.0,100.0
0002152,800.0,600.0,14,469.0,549.0,487.0,560.0
0002155,800.0,600.0,13,218.0,95.0,267.0,140.0
0002155,800.0,600.0,6,228.0,60.0,275.0,102.0
0002155,800.0,600.0,36,115.0,35.0,146.0,60.0
0002155,800.0,600.0,25,209.0,481.0,270.0,543.0
0002155,800.0,600.0,8,289.0,526.0,320.0,556.0
0002155,800.0,600.0,36,338.0,480.0,368.0,508.0
0002155,800.0,600.0,16,401.0,511.0,451.0,563.0
0002155,800.0,600.0,13,279.0,1.0,323.0,24.0
0002155,800.0,600.0,32,691.0,74.0,743.0,107.0
0002155,800.0,600.0,8,641.0,97.0,671.0,125.0
0002155,800.0,600.0,8,611.0,528.0,635.0,558.0
0002156,800.0,600.0,36,379.0,135.0,414.0,166.0
0002157,800.0,600.0,8,142.0,238.0,172.0,260.0
0002157,800.0,600.0,8,246.0,256.0,276.0,291.0
0002157,800.0,600.0,7,118.0,346.0,150.0,385.0
0002157,800.0,600.0,36,626.0,9.0,647.0,36.0
0002157,800.0,600.0,14,89.0,429.0,102.0,442.0
0002157,800.0,600.0,14,288.0,522.0,297.0,535.0
0002163,800.0,600.0,15,202.0,255.0,281.0,307.0
0002163,800.0,600.0,13,156.0,257.0,205.0,310.0
0002163,800.0,600.0,32,189.0,370.0,236.0,410.0
0002163,800.0,600.0,32,403.0,261.0,440.0,322.0
0002163,800.0,600.0,13,444.0,221.0,505.0,288.0
0002165,800.0,600.0,14,175.0,70.0,185.0,89.0
0002165,800.0,600.0,14,230.0,35.0,247.0,52.0
0002165,800.0,600.0,14,198.0,25.0,216.0,43.0
0002165,800.0,600.0,14,215.0,237.0,227.0,258.0
0002165,800.0,600.0,14,54.0,282.0,72.0,292.0
0002165,800.0,600.0,14,71.0,301.0,87.0,316.0
0002166,800.0,600.0,36,166.0,161.0,185.0,202.0
0002166,800.0,600.0,36,155.0,195.0,175.0,241.0
0002166,800.0,600.0,36,69.0,214.0,101.0,237.0
0002166,800.0,600.0,36,154.0,302.0,180.0,322.0
0002166,800.0,600.0,36,87.0,419.0,120.0,436.0
0002166,800.0,600.0,36,321.0,342.0,337.0,383.0
0002166,800.0,600.0,32,246.0,380.0,275.0,440.0
0002166,800.0,600.0,36,563.0,352.0,581.0,393.0
0002166,800.0,600.0,36,661.0,368.0,678.0,413.0
0002166,800.0,600.0,36,727.0,326.0,740.0,367.0
0002166,800.0,600.0,36,635.0,143.0,669.0,157.0
0002166,800.0,600.0,36,469.0,175.0,503.0,201.0
0002166,800.0,600.0,36,539.0,88.0,559.0,123.0
0002166,800.0,600.0,36,501.0,104.0,529.0,131.0
0002166,800.0,600.0,32,641.0,96.0,676.0,144.0
0002166,800.0,600.0,5,453.0,40.0,507.0,80.0
0002166,800.0,600.0,36,377.0,69.0,408.0,93.0
0002166,800.0,600.0,36,318.0,111.0,362.0,128.0
0002166,800.0,600.0,8,186.0,116.0,212.0,140.0
0002166,800.0,600.0,8,365.0,525.0,389.0,553.0
0002166,800.0,600.0,8,88.0,184.0,121.0,217.0
0002168,800.0,600.0,25,229.0,144.0,291.0,187.0
0002168,800.0,600.0,25,310.0,221.0,373.0,294.0
0002168,800.0,600.0,34,249.0,232.0,323.0,284.0
0002168,800.0,600.0,25,367.0,140.0,429.0,209.0
0002185,800.0,600.0,31,252.0,293.0,303.0,335.0
0002185,800.0,600.0,7,129.0,374.0,157.0,405.0
0002185,800.0,600.0,8,368.0,522.0,400.0,554.0
0002185,800.0,600.0,6,383.0,200.0,437.0,263.0
0002185,800.0,600.0,36,427.0,126.0,451.0,154.0
0002185,800.0,600.0,14,246.0,62.0,265.0,70.0
0002188,800.0,600.0,6,766.0,275.0,796.0,313.0
0002188,800.0,600.0,14,253.0,157.0,274.0,170.0
0002191,800.0,600.0,24,267.0,50.0,327.0,110.0
0002191,800.0,600.0,8,442.0,520.0,472.0,547.0
0002191,800.0,600.0,8,614.0,424.0,635.0,451.0
0002191,800.0,600.0,32,750.0,248.0,787.0,295.0
0002193,800.0,600.0,6,267.0,149.0,312.0,196.0
0002193,800.0,600.0,6,400.0,486.0,447.0,531.0
0002193,800.0,600.0,6,597.0,217.0,662.0,262.0
0002197,800.0,600.0,15,185.0,43.0,231.0,92.0
0002202,800.0,600.0,35,187.0,55.0,221.0,96.0
0002202,800.0,600.0,13,179.0,133.0,255.0,192.0
0002204,800.0,600.0,5,534.0,0.0,586.0,35.0
0002205,800.0,600.0,6,293.0,101.0,357.0,147.0
0002205,800.0,600.0,7,185.0,475.0,213.0,509.0
0002205,800.0,600.0,7,190.0,135.0,203.0,164.0
0002205,800.0,600.0,14,191.0,230.0,203.0,246.0
0002211,800.0,600.0,7,198.0,74.0,223.0,103.0
0002223,800.0,600.0,36,725.0,216.0,746.0,242.0
0002223,800.0,600.0,36,468.0,265.0,479.0,286.0
0002224,800.0,600.0,36,392.0,29.0,401.0,46.0
0002227,800.0,600.0,8,199.0,107.0,222.0,132.0
0002227,800.0,600.0,32,299.0,537.0,350.0,568.0
0002227,800.0,600.0,5,412.0,433.0,469.0,492.0
0002227,800.0,600.0,32,337.0,253.0,382.0,306.0
0002227,800.0,600.0,32,661.0,247.0,688.0,303.0
0002227,800.0,600.0,8,640.0,349.0,674.0,378.0
0002228,800.0,600.0,32,305.0,91.0,352.0,120.0
0002228,800.0,600.0,36,271.0,71.0,287.0,105.0
0002228,800.0,600.0,36,310.0,26.0,334.0,45.0
0002228,800.0,600.0,36,322.0,5.0,353.0,22.0
0002228,800.0,600.0,36,221.0,178.0,249.0,204.0
0002228,800.0,600.0,32,435.0,412.0,484.0,451.0
0002228,800.0,600.0,32,530.0,2.0,585.0,21.0
0002232,800.0,600.0,11,172.0,117.0,204.0,143.0
0002236,800.0,600.0,8,268.0,41.0,298.0,79.0
0002236,800.0,600.0,6,251.0,169.0,301.0,215.0
0002236,800.0,600.0,24,675.0,292.0,721.0,344.0
0002238,800.0,600.0,16,283.0,432.0,325.0,482.0
0002238,800.0,600.0,6,276.0,121.0,326.0,166.0
0002240,800.0,600.0,14,25.0,314.0,42.0,328.0
0002240,800.0,600.0,14,194.0,471.0,204.0,485.0
0002250,800.0,600.0,7,121.0,130.0,149.0,178.0
0002256,800.0,600.0,36,243.0,50.0,265.0,81.0
0002256,800.0,600.0,36,279.0,107.0,311.0,129.0
0002256,800.0,600.0,36,202.0,158.0,224.0,187.0
0002256,800.0,600.0,36,78.0,312.0,95.0,348.0
0002256,800.0,600.0,8,130.0,481.0,162.0,508.0
0002256,800.0,600.0,8,56.0,323.0,83.0,349.0
0002256,800.0,600.0,8,237.0,163.0,268.0,196.0
0002256,800.0,600.0,8,219.0,153.0,239.0,181.0
0002256,800.0,600.0,5,221.0,98.0,278.0,158.0
0002256,800.0,600.0,6,214.0,67.0,256.0,128.0
0002256,800.0,600.0,32,271.0,63.0,304.0,107.0
0002256,800.0,600.0,36,350.0,98.0,385.0,120.0
0002256,800.0,600.0,36,311.0,133.0,344.0,157.0
0002256,800.0,600.0,36,390.0,168.0,427.0,192.0
0002256,800.0,600.0,36,456.0,167.0,473.0,200.0
0002256,800.0,600.0,36,480.0,66.0,512.0,86.0
0002256,800.0,600.0,8,336.0,528.0,366.0,554.0
0002256,800.0,600.0,36,526.0,173.0,563.0,188.0
0002256,800.0,600.0,36,501.0,133.0,534.0,147.0
0002256,800.0,600.0,36,595.0,27.0,628.0,53.0
0002256,800.0,600.0,32,666.0,52.0,711.0,89.0
0002256,800.0,600.0,36,707.0,77.0,728.0,109.0
0002256,800.0,600.0,36,644.0,325.0,661.0,366.0
0002256,800.0,600.0,36,751.0,429.0,765.0,461.0
0002259,800.0,600.0,5,171.0,322.0,199.0,375.0
0002259,800.0,600.0,36,286.0,146.0,306.0,179.0
0002259,800.0,600.0,36,538.0,91.0,567.0,123.0
0002261,800.0,600.0,36,489.0,335.0,519.0,361.0
0002262,800.0,600.0,36,282.0,402.0,317.0,425.0
0002262,800.0,600.0,36,634.0,248.0,652.0,284.0
0002262,800.0,600.0,32,673.0,234.0,721.0,265.0
0002262,800.0,600.0,36,639.0,448.0,670.0,472.0
0002262,800.0,600.0,36,751.0,416.0,765.0,446.0
0002262,800.0,600.0,32,668.0,513.0,712.0,551.0
0002272,800.0,600.0,8,395.0,447.0,437.0,504.0
0002278,800.0,600.0,14,69.0,305.0,93.0,322.0
0002278,800.0,600.0,34,336.0,168.0,402.0,247.0
0002279,800.0,600.0,7,206.0,85.0,233.0,128.0
0002279,800.0,600.0,5,225.0,95.0,281.0,146.0
0002279,800.0,600.0,5,212.0,136.0,270.0,181.0
0002279,800.0,600.0,6,177.0,314.0,224.0,380.0
0002279,800.0,600.0,16,351.0,440.0,404.0,484.0
0002279,800.0,600.0,8,605.0,406.0,646.0,441.0
0002279,800.0,600.0,34,656.0,474.0,680.0,512.0
0002282,800.0,600.0,36,227.0,71.0,253.0,86.0
0002282,800.0,600.0,5,153.0,224.0,208.0,286.0
0002282,800.0,600.0,36,209.0,261.0,231.0,299.0
0002282,800.0,600.0,36,255.0,246.0,290.0,262.0
0002282,800.0,600.0,13,204.0,289.0,282.0,355.0
0002282,800.0,600.0,14,493.0,23.0,510.0,35.0
0002284,800.0,600.0,5,192.0,186.0,233.0,232.0
0002284,800.0,600.0,13,217.0,200.0,264.0,277.0
0002284,800.0,600.0,16,111.0,349.0,172.0,385.0
0002284,800.0,600.0,5,23.0,372.0,65.0,419.0
0002284,800.0,600.0,32,271.0,126.0,305.0,177.0
0002284,800.0,600.0,24,278.0,0.0,321.0,50.0
0002284,800.0,600.0,24,421.0,58.0,475.0,98.0
0002289,800.0,600.0,36,223.0,250.0,251.0,276.0
0002289,800.0,600.0,36,235.0,288.0,250.0,325.0
0002289,800.0,600.0,8,103.0,338.0,124.0,364.0
0002289,800.0,600.0,36,293.0,342.0,332.0,373.0
0002289,800.0,600.0,34,239.0,273.0,317.0,356.0
0002289,800.0,600.0,36,354.0,66.0,372.0,97.0
0002289,800.0,600.0,36,422.0,103.0,462.0,120.0
0002289,800.0,600.0,36,426.0,269.0,461.0,297.0
0002290,800.0,600.0,25,196.0,153.0,250.0,210.0
0002292,800.0,600.0,6,124.0,129.0,161.0,167.0
0002292,800.0,600.0,15,165.0,103.0,217.0,142.0
0002292,800.0,600.0,15,213.0,127.0,272.0,187.0
0002292,800.0,600.0,36,271.0,319.0,305.0,339.0
0002292,800.0,600.0,14,328.0,217.0,343.0,231.0
0002292,800.0,600.0,14,192.0,268.0,208.0,277.0
0002292,800.0,600.0,36,467.0,200.0,487.0,238.0
0002292,800.0,600.0,16,153.0,3.0,198.0,33.0
0002293,800.0,600.0,8,203.0,57.0,235.0,81.0
0002293,800.0,600.0,8,194.0,98.0,221.0,126.0
0002295,800.0,600.0,8,195.0,40.0,222.0,63.0
0002295,800.0,600.0,8,149.0,132.0,179.0,164.0
0002295,800.0,600.0,7,135.0,202.0,188.0,239.0
0002295,800.0,600.0,7,173.0,234.0,211.0,266.0
0002295,800.0,600.0,7,74.0,290.0,105.0,332.0
0002295,800.0,600.0,13,228.0,459.0,285.0,515.0
0002295,800.0,600.0,8,315.0,542.0,348.0,575.0
0002295,800.0,600.0,14,121.0,123.0,133.0,138.0
0002298,800.0,600.0,7,208.0,137.0,226.0,160.0
0002298,800.0,600.0,6,229.0,370.0,384.0,432.0
0002298,800.0,600.0,36,307.0,51.0,333.0,78.0
0002298,800.0,600.0,36,660.0,487.0,678.0,523.0
0002298,800.0,600.0,6,698.0,563.0,735.0,600.0
0002303,800.0,600.0,7,243.0,32.0,264.0,61.0
0002303,800.0,600.0,7,192.0,75.0,224.0,101.0
0002303,800.0,600.0,6,116.0,155.0,154.0,204.0
0002303,800.0,600.0,14,145.0,225.0,159.0,235.0
0002303,800.0,600.0,14,105.0,271.0,118.0,289.0
0002305,800.0,600.0,28,181.0,196.0,244.0,258.0
0002305,800.0,600.0,6,244.0,50.0,287.0,99.0
0002305,800.0,600.0,7,426.0,34.0,462.0,70.0
0002306,800.0,600.0,6,251.0,33.0,311.0,64.0
0002307,800.0,600.0,5,184.0,221.0,229.0,276.0
0002307,800.0,600.0,15,251.0,213.0,305.0,283.0
0002307,800.0,600.0,6,179.0,403.0,224.0,463.0
0002307,800.0,600.0,14,228.0,62.0,233.0,78.0
0002307,800.0,600.0,14,66.0,180.0,79.0,194.0
0002310,800.0,600.0,36,262.0,49.0,290.0,74.0
0002310,800.0,600.0,36,264.0,135.0,304.0,151.0
0002310,800.0,600.0,36,555.0,173.0,572.0,209.0
0002312,800.0,600.0,34,542.0,250.0,594.0,334.0
0002314,800.0,600.0,36,361.0,76.0,378.0,87.0
0002314,800.0,600.0,36,419.0,35.0,446.0,67.0
0002314,800.0,600.0,36,625.0,34.0,652.0,55.0
0002321,800.0,600.0,7,80.0,171.0,105.0,202.0
0002321,800.0,600.0,6,344.0,342.0,388.0,404.0
0002321,800.0,600.0,36,408.0,22.0,437.0,45.0
0002321,800.0,600.0,8,633.0,136.0,674.0,166.0
0002321,800.0,600.0,36,565.0,305.0,608.0,325.0
0002325,800.0,600.0,32,413.0,145.0,477.0,196.0
0002325,800.0,600.0,36,359.0,250.0,373.0,261.0
0002325,800.0,600.0,36,517.0,366.0,551.0,395.0
0002325,800.0,600.0,36,708.0,221.0,725.0,247.0
0002325,800.0,600.0,36,578.0,45.0,592.0,76.0
0002328,800.0,600.0,34,306.0,16.0,357.0,98.0
0002331,800.0,600.0,25,443.0,177.0,482.0,244.0
0002332,800.0,600.0,16,150.0,121.0,203.0,166.0
0002335,800.0,600.0,14,241.0,77.0,254.0,89.0
0002335,800.0,600.0,14,208.0,46.0,215.0,56.0
0002335,800.0,600.0,13,156.0,100.0,221.0,153.0
0002335,800.0,600.0,6,99.0,288.0,151.0,349.0
0002335,800.0,600.0,14,86.0,401.0,96.0,417.0
0002335,800.0,600.0,6,708.0,137.0,748.0,184.0
0002335,800.0,600.0,13,664.0,359.0,722.0,413.0
0002344,800.0,600.0,35,137.0,65.0,200.0,96.0
0002344,800.0,600.0,8,162.0,86.0,194.0,130.0
0002344,800.0,600.0,35,49.0,225.0,78.0,278.0
0002344,800.0,600.0,16,254.0,63.0,309.0,112.0
0002345,800.0,600.0,5,365.0,4.0,412.0,50.0
0002347,800.0,600.0,14,223.0,25.0,243.0,45.0
0002347,800.0,600.0,14,129.0,123.0,146.0,141.0
0002347,800.0,600.0,14,98.0,208.0,125.0,220.0
0002347,800.0,600.0,7,66.0,180.0,99.0,216.0
0002347,800.0,600.0,14,194.0,42.0,207.0,53.0
0002353,800.0,600.0,8,271.0,68.0,308.0,113.0
0002353,800.0,600.0,14,211.0,34.0,225.0,49.0
0002353,800.0,600.0,13,204.0,400.0,265.0,467.0
0002354,800.0,600.0,8,181.0,136.0,234.0,183.0
0002354,800.0,600.0,8,110.0,170.0,157.0,200.0
0002355,800.0,600.0,6,117.0,151.0,162.0,192.0
0002355,800.0,600.0,13,96.0,330.0,157.0,384.0
0002355,800.0,600.0,7,109.0,381.0,142.0,417.0
0002355,800.0,600.0,6,192.0,422.0,249.0,472.0
0002355,800.0,600.0,6,454.0,469.0,512.0,522.0
0002355,800.0,600.0,13,433.0,488.0,493.0,550.0
0002355,800.0,600.0,6,631.0,189.0,679.0,242.0
0002359,800.0,600.0,13,151.0,77.0,210.0,134.0
0002359,800.0,600.0,32,258.0,57.0,291.0,105.0
0002359,800.0,600.0,14,191.0,62.0,200.0,74.0
0002359,800.0,600.0,14,130.0,317.0,146.0,328.0
0002359,800.0,600.0,24,225.0,410.0,271.0,460.0
0002359,800.0,600.0,13,103.0,471.0,167.0,526.0
0002359,800.0,600.0,14,157.0,68.0,168.0,79.0
0002359,800.0,600.0,14,154.0,186.0,163.0,202.0
0002361,800.0,600.0,8,107.0,173.0,162.0,209.0
0002361,800.0,600.0,14,250.0,47.0,261.0,66.0
0002363,800.0,600.0,36,110.0,69.0,126.0,100.0
0002363,800.0,600.0,36,131.0,89.0,151.0,116.0
0002363,800.0,600.0,36,148.0,233.0,173.0,266.0
0002363,800.0,600.0,36,161.0,343.0,182.0,371.0
0002363,800.0,600.0,32,355.0,476.0,390.0,529.0
0002363,800.0,600.0,15,274.0,492.0,331.0,525.0
0002363,800.0,600.0,16,281.0,430.0,330.0,465.0
0002363,800.0,600.0,36,399.0,417.0,437.0,440.0
0002363,800.0,600.0,36,370.0,257.0,399.0,281.0
0002363,800.0,600.0,36,453.0,226.0,486.0,252.0
0002363,800.0,600.0,36,356.0,175.0,400.0,199.0
0002363,800.0,600.0,36,399.0,180.0,417.0,188.0
0002363,800.0,600.0,36,275.0,137.0,303.0,158.0
0002363,800.0,600.0,36,299.0,138.0,321.0,179.0
0002363,800.0,600.0,36,407.0,100.0,428.0,131.0
0002363,800.0,600.0,36,188.0,45.0,203.0,58.0
0002363,800.0,600.0,36,512.0,49.0,530.0,80.0
0002373,800.0,600.0,32,53.0,136.0,89.0,168.0
0002373,800.0,600.0,36,129.0,141.0,157.0,158.0
0002373,800.0,600.0,36,174.0,330.0,198.0,361.0
0002373,800.0,600.0,36,84.0,486.0,106.0,505.0
0002373,800.0,600.0,36,379.0,557.0,409.0,587.0
0002373,800.0,600.0,36,348.0,545.0,369.0,573.0
0002373,800.0,600.0,32,415.0,348.0,454.0,393.0
0002373,800.0,600.0,36,472.0,323.0,499.0,370.0
0002373,800.0,600.0,36,510.0,267.0,547.0,288.0
0002373,800.0,600.0,36,376.0,196.0,395.0,231.0
0002373,800.0,600.0,36,453.0,188.0,476.0,220.0
0002373,800.0,600.0,36,527.0,137.0,564.0,164.0
0002373,800.0,600.0,36,527.0,155.0,550.0,188.0
0002373,800.0,600.0,8,621.0,119.0,648.0,146.0
0002373,800.0,600.0,36,613.0,213.0,636.0,243.0
0002373,800.0,600.0,36,613.0,189.0,638.0,223.0
0002373,800.0,600.0,36,539.0,271.0,564.0,303.0
0002373,800.0,600.0,36,573.0,294.0,604.0,326.0
0002373,800.0,600.0,36,535.0,315.0,554.0,337.0
0002373,800.0,600.0,36,615.0,329.0,633.0,369.0
0002373,800.0,600.0,36,547.0,336.0,580.0,357.0
0002373,800.0,600.0,36,601.0,380.0,632.0,397.0
0002373,800.0,600.0,8,570.0,425.0,597.0,441.0
0002373,800.0,600.0,36,607.0,522.0,627.0,551.0
0002373,800.0,600.0,31,484.0,497.0,512.0,529.0
0002373,800.0,600.0,36,693.0,331.0,710.0,366.0
0002373,800.0,600.0,36,163.0,491.0,169.0,508.0
